Date,closing_price,High,Low,Open,Volume,wikipedia_sentiment,tomorrow_price,average_sentiment
2020-07-15,9192.8369140625,9275.3251953125,9171.93359375,9241.8974609375,15844731575,-0.1,9132.2275390625,0.9791140496730805
2020-07-16,9132.2275390625,9214.3125,9088.947265625,9191.98046875,15713967523,-0.1,9151.392578125,0.9791140496730805
2020-07-17,9151.392578125,9182.25390625,9089.2021484375,9131.8125,13944570749,-0.1,9159.0400390625,0.9791140496730805
2020-07-18,9159.0400390625,9230.9833984375,9100.82421875,9151.18359375,12252601475,-0.1,9185.8173828125,0.9791140496730805
2020-07-19,9185.8173828125,9201.3984375,9097.6328125,9158.005859375,12939002784,-0.1,9164.2314453125,0.9791140496730805
2020-07-20,9164.2314453125,9214.2705078125,9137.509765625,9187.220703125,13755604146,-0.1,9374.8876953125,0.9791140496730805
2020-07-21,9374.8876953125,9407.2626953125,9149.3896484375,9162.5146484375,18069581956,-0.1,9525.36328125,0.9791140496730805
2020-07-22,9525.36328125,9530.5185546875,9319.6533203125,9375.080078125,16532254884,-0.1,9581.072265625,0.9791140496730805
2020-07-23,9581.072265625,9610.2470703125,9483.00390625,9527.1416015625,18146399002,-0.1,9536.892578125,0.9791140496730805
2020-07-24,9536.892578125,9623.3369140625,9481.4541015625,9585.5146484375,16552768325,-0.1,9677.11328125,0.9791140496730805
2020-07-25,9677.11328125,9704.556640625,9530.2119140625,9539.4853515625,16610070933,-0.1,9905.1669921875,0.9791140496730805
2020-07-26,9905.1669921875,10023.8076171875,9652.84765625,9680.234375,20507998997,-0.1,10990.873046875,0.9791140496730805
2020-07-27,10990.873046875,11298.2216796875,9903.9697265625,9905.2177734375,35359749590,-0.1,10912.8232421875,0.9791140496730805
2020-07-28,10912.8232421875,11204.3271484375,10632.6318359375,11017.4638671875,28766551142,-0.1,11100.4677734375,0.9791140496730805
2020-07-29,11100.4677734375,11304.3974609375,10856.1416015625,10912.953125,24617249715,-0.1,11111.2138671875,0.9791140496730805
2020-07-30,11111.2138671875,11169.3564453125,10895.455078125,11099.8330078125,22857247901,-0.1,11323.466796875,0.9791140496730805
2020-07-31,11323.466796875,11415.8642578125,10987.0537109375,11110.2109375,23160469766,-0.1,11759.5927734375,0.9791140496730805
2020-08-01,11759.5927734375,11794.775390625,11239.6826171875,11322.5703125,26075670303,-0.1,11053.6142578125,0.9791140496730805
2020-08-02,11053.6142578125,12034.14453125,11018.1298828125,11758.7646484375,27410067336,-0.1,11246.3486328125,0.9791140496730805
2020-08-03,11246.3486328125,11453.0791015625,11012.4150390625,11043.7685546875,20271713443,-0.1,11205.892578125,0.9791140496730805
2020-08-04,11205.892578125,11385.3818359375,11094.1455078125,11246.203125,21250197042,-0.1,11747.0224609375,0.9791140496730805
2020-08-05,11747.0224609375,11786.6171875,11158.28515625,11203.8232421875,24411254471,-0.1,11779.7734375,0.9791140496730805
2020-08-06,11779.7734375,11902.3359375,11598.7138671875,11749.87109375,23400740340,-0.1,11601.47265625,0.9791140496730805
2020-08-07,11601.47265625,11898.0380859375,11408.59375,11778.89453125,23132312867,-0.1,11754.0458984375,0.9791140496730805
2020-08-08,11754.0458984375,11800.064453125,11558.431640625,11604.5537109375,17572057837,-0.1,11675.7392578125,0.9791140496730805
2020-08-09,11675.7392578125,11806.056640625,11548.7841796875,11737.3251953125,17489608833,-0.1,11878.111328125,0.9791140496730805
2020-08-10,11878.111328125,12045.140625,11662.2568359375,11662.2568359375,26114112569,-0.1,11410.525390625,0.9791140496730805
2020-08-11,11410.525390625,11932.7109375,11195.708984375,11881.6474609375,27039782640,-0.1,11584.9345703125,0.9791140496730805
2020-08-12,11584.9345703125,11748.396484375,11249.60546875,11404.5966796875,25064548486,-0.1,11784.1376953125,0.9791140496730805
2020-08-13,11784.1376953125,11796.396484375,11216.8720703125,11588.4052734375,27522199497,-0.1,11768.87109375,0.9791140496730805
2020-08-14,11768.87109375,12150.994140625,11685.455078125,11772.6591796875,24237958589,-0.1,11865.6982421875,0.9791140496730805
2020-08-15,11865.6982421875,11963.203125,11768.697265625,11768.697265625,23354924400,-0.1,11892.8037109375,0.9791140496730805
2020-08-16,11892.8037109375,11934.9013671875,11737.1884765625,11866.685546875,20583375490,-0.1,12254.40234375,0.9791140496730805
2020-08-17,12254.40234375,12359.056640625,11806.6962890625,11895.658203125,28227687027,-0.1,11991.2333984375,0.9791140496730805
2020-08-18,11991.2333984375,12335.70703125,11954.525390625,12251.8955078125,26043227672,-0.1,11758.283203125,0.9791140496730805
2020-08-19,11758.283203125,12028.923828125,11687.3330078125,11990.884765625,24502851117,-0.1,11878.3720703125,0.9791140496730805
2020-08-20,11878.3720703125,11900.4111328125,11710.0634765625,11761.5,20175242945,-0.1,11592.4892578125,0.9791140496730805
2020-08-21,11592.4892578125,11899.259765625,11564.9794921875,11878.0263671875,23762425999,-0.1,11681.8251953125,0.9791140496730805
2020-08-22,11681.8251953125,11689.4072265625,11448.8056640625,11585.4775390625,20224191306,-0.1,11664.84765625,0.9791140496730805
2020-08-23,11664.84765625,11713.4296875,11559.9208984375,11679.6962890625,18482062658,-0.1,11774.595703125,0.9791140496730805
2020-08-24,11774.595703125,11807.6318359375,11623.25,11663.689453125,20681511755,-0.1,11366.134765625,0.9791140496730805
2020-08-25,11366.134765625,11778.2998046875,11189.8505859375,11773.5888671875,26301509932,-0.1,11488.36328125,0.9791140496730805
2020-08-26,11488.36328125,11530.052734375,11296.9931640625,11366.89453125,22466660958,-0.1,11323.3974609375,0.9791140496730805
2020-08-27,11323.3974609375,11570.7861328125,11185.94140625,11485.6083984375,23240415076,-0.1,11542.5,0.9791140496730805
2020-08-28,11542.5,11545.615234375,11316.4228515625,11325.2958984375,19807127588,-0.1,11506.865234375,0.9791140496730805
2020-08-29,11506.865234375,11585.640625,11466.29296875,11541.0546875,17485597759,-0.1,11711.505859375,0.9791140496730805
2020-08-30,11711.505859375,11715.2646484375,11492.3818359375,11508.7138671875,19760127945,-0.1,11680.8203125,0.9791140496730805
2020-08-31,11680.8203125,11768.876953125,11598.318359375,11713.306640625,22285928250,-0.1,11970.478515625,0.9791140496730805
2020-09-01,11970.478515625,12067.0810546875,11601.12890625,11679.31640625,27311555343,-0.1,11414.0341796875,0.9791140496730805
2020-09-02,11414.0341796875,11964.8232421875,11290.7939453125,11964.8232421875,28037405299,-0.1,10245.296875,0.9791140496730805
2020-09-03,10245.296875,11443.0224609375,10182.46484375,11407.19140625,31927261555,-0.1,10511.8134765625,0.9791140496730805
2020-09-04,10511.8134765625,10663.919921875,10207.9404296875,10230.365234375,29965130374,-0.1,10169.5673828125,0.9791140496730805
2020-09-05,10169.5673828125,10581.5712890625,9946.67578125,10512.5302734375,44916565292,-0.1,10280.3515625,0.9791140496730805
2020-09-06,10280.3515625,10353.927734375,10056.8857421875,10167.216796875,37071460174,-0.1,10369.5634765625,0.9791140496730805
2020-09-07,10369.5634765625,10399.1533203125,9916.4931640625,10280.998046875,33703098409,-0.1,10131.5166015625,0.9791140496730805
2020-09-08,10131.5166015625,10414.775390625,9945.1103515625,10369.306640625,33430927462,-0.1,10242.34765625,0.9791140496730805
2020-09-09,10242.34765625,10350.54296875,10017.2509765625,10134.1513671875,24128292755,-0.1,10363.138671875,0.9791140496730805
2020-09-10,10363.138671875,10503.912109375,10238.1357421875,10242.330078125,54406443211,-0.1,10400.9150390625,0.9791140496730805
2020-09-11,10400.9150390625,10434.9228515625,10140.8369140625,10369.0283203125,45201121775,-0.1,10442.1708984375,0.9791140496730805
2020-09-12,10442.1708984375,10578.837890625,10292.38671875,10409.861328125,36750077324,-0.1,10323.755859375,0.9791140496730805
2020-09-13,10323.755859375,10577.21484375,10224.330078125,10452.3994140625,36506852789,-0.1,10680.837890625,0.9791140496730805
2020-09-14,10680.837890625,10800.0107421875,10266.0087890625,10328.734375,35453581940,-0.1,10796.951171875,0.9791140496730805
2020-09-15,10796.951171875,10938.6318359375,10656.4599609375,10677.7548828125,32509451925,-0.1,10974.9052734375,0.9791140496730805
2020-09-16,10974.9052734375,11100.1240234375,10704.884765625,10797.76171875,30769986455,-0.1,10948.990234375,0.9791140496730805
2020-09-17,10948.990234375,11037.4208984375,10774.6279296875,10973.251953125,38151810523,-0.1,10944.5859375,0.9791140496730805
2020-09-18,10944.5859375,11034.908203125,10829.6572265625,10951.8203125,26341903912,-0.1,11094.3466796875,0.9791140496730805
2020-09-19,11094.3466796875,11134.0927734375,10909.6181640625,10933.7529296875,22764204008,-0.1,10938.271484375,0.9791140496730805
2020-09-20,10938.271484375,11095.8701171875,10814.4775390625,11095.8701171875,24699523788,-0.1,10462.259765625,0.9791140496730805
2020-09-21,10462.259765625,10988.3046875,10380.2607421875,10934.92578125,28884999244,-0.1,10538.4599609375,0.9791140496730805
2020-09-22,10538.4599609375,10568.0771484375,10382.7265625,10459.6240234375,23621787804,-0.1,10246.1865234375,0.9791140496730805
2020-09-23,10246.1865234375,10537.828125,10197.865234375,10535.4921875,23788661867,-0.1,10760.06640625,0.9791140496730805
2020-09-24,10760.06640625,10771.056640625,10231.490234375,10248.7861328125,47144380902,-0.1,10692.716796875,0.9791140496730805
2020-09-25,10692.716796875,10777.6962890625,10578.9140625,10761.109375,39348590957,-0.1,10750.7236328125,0.9791140496730805
2020-09-26,10750.7236328125,10772.9990234375,10667.28125,10695.5751953125,46852525493,-0.1,10775.26953125,0.9791140496730805
2020-09-27,10775.26953125,10803.9765625,10622.921875,10746.892578125,53745972818,-0.1,10709.65234375,0.9791140496730805
2020-09-28,10709.65234375,10945.34765625,10703.8935546875,10776.61328125,47762394731,-0.1,10844.640625,0.9791140496730805
2020-09-29,10844.640625,10860.0009765625,10649.4951171875,10709.650390625,46582396602,-0.1,10784.4912109375,0.9791140496730805
2020-09-30,10784.4912109375,10847.2568359375,10669.3212890625,10843.87109375,44171073700,-0.1,10619.4521484375,0.9791140496730805
2020-10-01,10619.4521484375,10933.6240234375,10472.3564453125,10795.2548828125,40023134100,-0.1,10575.974609375,0.9791140496730805
2020-10-02,10575.974609375,10657.837890625,10416.689453125,10619.8212890625,48661453918,-0.1,10549.3291015625,0.9791140496730805
2020-10-03,10549.3291015625,10598.9404296875,10511.1298828125,10575.1005859375,44660271563,-0.1,10669.5830078125,0.9791140496730805
2020-10-04,10669.5830078125,10686.0,10534.3916015625,10550.4404296875,71251776995,-0.1,10793.33984375,0.9791140496730805
2020-10-05,10793.33984375,10793.5078125,10634.6005859375,10676.529296875,47537578009,-0.1,10604.40625,0.9791140496730805
2020-10-06,10604.40625,10797.578125,10528.890625,10796.306640625,42623695307,-0.1,10668.96875,0.9791140496730805
2020-10-07,10668.96875,10680.5078125,10562.5068359375,10603.35546875,37799458436,-0.1,10915.685546875,0.9791140496730805
2020-10-08,10915.685546875,10945.7373046875,10562.6064453125,10669.37109375,63314794397,-0.1,11064.4580078125,0.9791140496730805
2020-10-09,11064.4580078125,11102.671875,10846.8505859375,10927.9130859375,22799117613,-0.1,11296.361328125,0.9791140496730805
2020-10-10,11296.361328125,11442.2109375,11056.9404296875,11059.142578125,22877978588,-0.1,11384.181640625,0.9791140496730805
2020-10-11,11384.181640625,11428.8134765625,11288.6279296875,11296.08203125,19968627060,-0.1,11555.36328125,0.9791140496730805
2020-10-12,11555.36328125,11698.4677734375,11240.6865234375,11392.6357421875,26163972642,-0.1,11425.8994140625,0.9791140496730805
2020-10-13,11425.8994140625,11548.984375,11321.224609375,11548.7197265625,24241420251,-0.1,11429.5068359375,0.9791140496730805
2020-10-14,11429.5068359375,11539.9775390625,11307.8310546875,11429.0478515625,24103426719,-0.1,11495.349609375,0.9791140496730805
2020-10-15,11495.349609375,11569.9140625,11303.603515625,11426.6025390625,24487233058,-0.1,11322.123046875,0.9791140496730805
2020-10-16,11322.123046875,11540.0615234375,11223.0126953125,11502.828125,25635480772,-0.1,11358.1015625,0.9791140496730805
2020-10-17,11358.1015625,11386.26171875,11285.345703125,11322.123046875,19130430174,-0.1,11483.359375,0.9791140496730805
2020-10-18,11483.359375,11483.359375,11347.578125,11355.982421875,18283314340,-0.1,11742.037109375,0.9791140496730805
2020-10-19,11742.037109375,11799.0927734375,11408.2900390625,11495.0380859375,23860769928,-0.1,11916.3349609375,0.9791140496730805
2020-10-20,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592,-0.1,12823.689453125,0.9791140496730805
2020-10-21,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626,-0.1,12965.8916015625,0.9791140496730805
2020-10-22,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598,-0.1,12931.5390625,0.9791140496730805
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,-0.1,13108.0625,0.9791140496730805
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,-0.1,13031.173828125,0.9791140496730805
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,-0.1,13075.248046875,0.9791140496730805
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,-0.1,13654.21875,0.9791140496730805
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,-0.1,13271.28515625,0.9791140496730805
2020-10-28,13271.28515625,13837.6953125,12932.2509765625,13654.21484375,35867318895,-0.1,13437.8828125,0.9791140496730805
2020-10-29,13437.8828125,13612.0478515625,12980.0595703125,13271.298828125,56499499598,-0.1,13546.5224609375,0.9791140496730805
2020-10-30,13546.5224609375,13651.5166015625,13136.1982421875,13437.8740234375,30581485201,-0.1,13780.9951171875,0.9791140496730805
2020-10-31,13780.9951171875,14028.2138671875,13457.5302734375,13546.5322265625,30306464719,-0.1,13737.109375,0.9791140496730805
2020-11-01,13737.109375,13862.033203125,13628.3779296875,13780.9951171875,24453857900,-0.1,13550.4892578125,0.9791140496730805
2020-11-02,13550.4892578125,13808.3232421875,13243.16015625,13737.0322265625,30771455468,-0.1,13950.30078125,0.9791140496730805
2020-11-03,13950.30078125,13984.9814453125,13325.44140625,13550.451171875,29869951617,-0.1,14133.70703125,0.9791140496730805
2020-11-04,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,-0.1,15579.8486328125,0.9791140496730805
2020-11-05,15579.8486328125,15706.404296875,14102.0888671875,14133.7333984375,40856321439,-0.1,15565.880859375,0.9791140496730805
2020-11-06,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,-0.1,14833.75390625,0.9791140496730805
2020-11-07,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,-0.1,15479.5673828125,0.9791140496730805
2020-11-08,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,-0.1,15332.3154296875,0.9791140496730805
2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,-0.1,15290.90234375,0.9791140496730805
2020-11-10,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,-0.1,15701.33984375,0.9791140496730805
2020-11-11,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,-0.1,16276.34375,0.9791140496730805
2020-11-12,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,-0.1,16317.80859375,0.9791140496730805
2020-11-13,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,-0.1,16068.138671875,0.9791140496730805
2020-11-14,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,-0.1,15955.587890625,0.9791140496730805
2020-11-15,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,-0.1,16716.111328125,0.9791140496730805
2020-11-16,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,-0.1,17645.40625,0.9791140496730805
2020-11-17,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,-0.1,17804.005859375,0.9791140496730805
2020-11-18,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,-0.1,17817.08984375,0.9791140496730805
2020-11-19,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,-0.1,18621.314453125,0.9791140496730805
2020-11-20,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,-0.1,18642.232421875,0.9791140496730805
2020-11-21,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,-0.1,18370.001953125,0.9791140496730805
2020-11-22,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,-0.1,18364.12109375,0.9791140496730805
2020-11-23,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,-0.1,19107.46484375,0.9791140496730805
2020-11-24,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,-0.1,18732.12109375,0.9791140496730805
2020-11-25,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,-0.1,17150.623046875,0.9791140496730805
2020-11-26,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,-0.1,17108.40234375,0.9791140496730805
2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,-0.1,17717.4140625,0.9791140496730805
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,-0.1,18177.484375,0.9791140496730805
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,-0.1,19625.8359375,0.9791140496730805
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,-0.1,18802.998046875,0.9791140496730805
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,-0.1,19201.091796875,0.9791140496730805
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,-0.1,19445.3984375,0.9791140496730805
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,-0.1,18699.765625,0.9791140496730805
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,-0.1,19154.23046875,0.9791140496730805
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,-0.1,19345.12109375,0.9791140496730805
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,-0.1,19191.630859375,0.9791140496730805
2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742,-0.1,18321.14453125,0.9791140496730805
2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756,-0.1,18553.916015625,0.9791140496730805
2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071,-0.1,18264.9921875,0.9791140496730805
2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265,-0.1,18058.904296875,0.9791140496730805
2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985,-0.1,18803.65625,0.9791140496730805
2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802,-0.1,19142.3828125,0.9791140496730805
2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637,-0.1,19246.64453125,0.9791140496730805
2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681,-0.1,19417.076171875,0.9791140496730805
2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541,-0.1,21310.59765625,0.9791140496730805
2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479,-0.1,22805.162109375,0.9791140496730805
2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374,-0.1,23137.9609375,0.9791140496730805
2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275,-0.1,23869.83203125,0.9791140496730805
2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580,-0.1,23477.294921875,0.9791140496730805
2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422,-0.1,22803.08203125,0.9791140496730805
2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981,-0.1,23783.029296875,0.9791140496730805
2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681,-0.1,23241.345703125,0.9791140496730805
2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904,-0.1,23735.94921875,0.9791140496730805
2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713,-0.1,24664.791015625,0.9791140496730805
2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846,-0.1,26437.037109375,0.9791140496730805
2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295,-0.1,26272.294921875,0.9791140496730805
2020-12-27,26272.294921875,28288.83984375,25922.76953125,26439.373046875,66479895605,-0.1,27084.80859375,0.9791140496730805
2020-12-28,27084.80859375,27389.111328125,26207.640625,26280.822265625,49056742893,-0.1,27362.4375,0.9791140496730805
2020-12-29,27362.4375,27370.720703125,25987.298828125,27081.810546875,45265946774,-0.1,28840.953125,0.9791140496730805
2020-12-30,28840.953125,28937.740234375,27360.08984375,27360.08984375,51287442704,-0.1,29001.720703125,0.9791140496730805
2020-12-31,29001.720703125,29244.876953125,28201.9921875,28841.57421875,46754964848,-0.1,29374.15234375,0.9791140496730805
2021-01-01,29374.15234375,29600.626953125,28803.5859375,28994.009765625,40730301359,-0.1,32127.267578125,0.9791140496730805
2021-01-02,32127.267578125,33155.1171875,29091.181640625,29376.455078125,67865420765,-0.1,32782.0234375,0.9791140496730805
2021-01-03,32782.0234375,34608.55859375,32052.31640625,32129.408203125,78665235202,-0.1,31971.9140625,0.9791140496730805
2021-01-04,31971.9140625,33440.21875,28722.755859375,32810.94921875,81163475344,-0.1,33992.4296875,0.9791140496730805
2021-01-05,33992.4296875,34437.58984375,30221.1875,31977.041015625,67547324782,-0.1,36824.36328125,0.9791140496730805
2021-01-06,36824.36328125,36879.69921875,33514.03515625,34013.61328125,75289433811,-0.1,39371.04296875,0.9791140496730805
2021-01-07,39371.04296875,40180.3671875,36491.19140625,36833.875,84762141031,-0.1,40797.609375,0.9791140496730805
2021-01-08,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480,-0.1,40254.546875,0.9791140496730805
2021-01-09,40254.546875,41436.3515625,38980.875,40788.640625,61984162837,-0.1,38356.44140625,0.9791140496730805
2021-01-10,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690,-0.1,35566.65625,0.9791140496730805
2021-01-11,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399,-0.1,33922.9609375,0.9791140496730805
2021-01-12,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909,-0.1,37316.359375,0.9791140496730805
2021-01-13,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979,-0.1,39187.328125,0.9791140496730805
2021-01-14,39187.328125,39966.40625,36868.5625,37325.109375,63615990033,-0.1,36825.3671875,0.9791140496730805
2021-01-15,36825.3671875,39577.7109375,34659.58984375,39156.70703125,67760757881,-0.1,36178.140625,0.9791140496730805
2021-01-16,36178.140625,37864.3671875,35633.5546875,36821.6484375,57706187875,-0.1,35791.27734375,0.9791140496730805
2021-01-17,35791.27734375,36722.3515625,34069.3203125,36163.6484375,52359854336,-0.1,36630.07421875,0.9791140496730805
2021-01-18,36630.07421875,37299.28515625,34883.84375,35792.23828125,49511702429,-0.1,36069.8046875,0.9791140496730805
2021-01-19,36069.8046875,37755.890625,36069.8046875,36642.234375,57244195486,-0.1,35547.75,0.9791140496730805
2021-01-20,35547.75,36378.328125,33570.4765625,36050.11328125,66834573161,-0.1,30825.69921875,0.9791140496730805
2021-01-21,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688,-0.1,33005.76171875,0.9791140496730805
2021-01-22,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511,-0.1,32067.642578125,0.9791140496730805
2021-01-23,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975,-0.1,32289.37890625,0.9791140496730805
2021-01-24,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599,-0.1,32366.392578125,0.9791140496730805
2021-01-25,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838,-0.1,32569.849609375,0.9791140496730805
2021-01-26,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470,-0.1,30432.546875,0.9791140496730805
2021-01-27,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015,-0.1,33466.09765625,0.9791140496730805
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706,-0.1,34316.38671875,0.9791140496730805
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511,-0.1,34269.5234375,0.9791140496730805
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798,-0.1,33114.359375,0.9791140496730805
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671,-0.1,33537.17578125,0.9791140496730805
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660,-0.1,35510.2890625,0.9791140496730805
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433,-0.1,37472.08984375,0.9791140496730805
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159,-0.1,36926.06640625,0.9791140496730805
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392,-0.1,38144.30859375,0.9791140496730805
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402,-0.1,39266.01171875,0.9791140496730805
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653,-0.1,38903.44140625,0.9791140496730805
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143,-0.1,46196.46484375,0.9791140496730805
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687,-0.1,46481.10546875,0.9791140496730805
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886,-0.1,44918.18359375,0.9791140496730805
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896,-0.1,47909.33203125,0.9791140496730805
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810,-0.1,47504.8515625,0.9791140496730805
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196,-0.1,47105.515625,0.9791140496730805
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155,-0.1,48717.2890625,0.9791140496730805
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228,-0.1,47945.05859375,0.9791140496730805
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166,-0.1,49199.87109375,0.9791140496730805
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886,-0.1,52149.0078125,0.9791140496730805
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404,-0.1,51679.796875,0.9791140496730805
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579,-0.1,55888.1328125,0.9791140496730805
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918,-0.1,56099.51953125,0.9791140496730805
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026,-0.1,57539.9453125,0.9791140496730805
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191,-0.1,54207.3203125,0.9791140496730805
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332,-0.1,48824.42578125,0.9791140496730805
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824,-0.1,49705.33203125,0.9791140496730805
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388,-0.1,47093.8515625,0.9791140496730805
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949,-0.1,46339.76171875,0.9791140496730805
